occ,loanamt,action,msa,suffolk,appinc,typur,unit,married,dep,emp,yjob,self,atotinc,cototinc,hexp,price,other,liq,rep,gdlin,lines,mortg,cons,pubrec,hrat,obrat,fixadj,term,apr,prop,inss,inson,gift,cosign,unver,review,netw,unem,min30,bd,mi,old,vr,sch,black,hispan,male,reject,approve,mortno,mortperf,mortlat1,mortlat2,chist,multi,loanprc,thick,white
1,155,1,1120,0,65,1,2,0,0,0,1,0,2541,2862,1658,172,0,28,4,1,14,2,1,0,31,31,0,360,180,3,1,0,0,0,0,2,97,3.200000048,0,1,1,0,1,1,0,0,0,0,1,0,1,0,0,1,1,0.901162803,1,1
1,200,1,1120,0,90,9,1,1,2,0,0,0,4583,2916,2142,300,0,122,1,1,9,2,1,0,29,29,0,360,330,1,0,0,0,0,0,1,213,3.099999905,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0.666666687,0,1
1,115,1,1120,0,52,6,1,1,0,0,0,0,2275,2067,1221,137,0,21,2,1,9,2,1,0,28,36,0,360,145,2,1,0,1,0,0,2,23,5.300000191,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0.839416087,0,1
1,126,1,1120,0,49,0,1,1,3,0,1,0,3786,333,1346,171,0,10,1,1,18,2,6,1,32,34,0,360,174,2,0,0,0,0,0,2,22,3.200000048,0,0,1,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0.736842096,0,0
1,300,1,1120,0,206,0,1,1,0,0,1,0,9226,7916,3188,615,0,328,2,1,21,1,1,0,21,21,0,360,630,2,0,0,0,0,0,2,695,3.200000048,,0,1,1,0,1,0,0,1,0,1,1,0,0,0,1,0,0.48780489,0,1
1,100,3,1120,0,38,0,,1,0,0,0,0,1828,1330,979,122,0,16,0,0,12,2,6,0,31,37,0,360,122,2,0,0,0,0,1,1,2,3.200000048,0,1,0,0,1,1,0,0,1,1,0,0,1,0,0,0,,0.819672108,0,1
1,235,1,1120,0,99,0,1,0,0,0,0,0,8283,0,2478,255,0,0.899999976,2,1,14,1,1,0,29.89999962,35.70000076,0,360,255,2,1,0,0,0,0,2,131,3.099999905,0,1,1,1,1,1,0,0,1,0,1,1,0,0,0,1,0,0.921568632,0,1
1,65,1,1120,1,32,1,1,1,0,0,0,0,2766,0,735,72.40000153,0,15.5,1,1,3,2,1,0,26.60000038,36.79999924,0,360,72.40000153,2,1,0,0,0,0,3,53,2,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0.897790015,0,1
1,144,1,1120,0,62,0,3,1,0,0,0,0,3667,1459,1588,160,0,19,2,1,10,2,1,0,31,36,0,360,168,3,1,0,0,0,0,1,45,3.599999905,0,1,1,1,0,1,0,1,0,0,1,0,1,0,0,1,1,0.899999976,0,0
1,135,1,1120,0,63,0,1,0,0,0,0,0,5290,0,1518,180,0,58,1,1,21,2,1,0,29,35,0,360,185,2,0,0,0,0,0,1,60,1.799999952,0,0,1,1,1,1,0,0,0,0,1,0,1,0,0,1,0,0.75,0,1
2,184,1,1120,0,50,0,1,0,0,0,0,0,4166,7210,1600,230,60,50,2,1,17,1,1,0,17,26,1,360,260,1,0,0,0,0,0,2,169,3.099999905,0,0,1,0,0,1,0,0,1,0,1,1,0,0,0,1,0,0.800000012,0,1
1,100,1,1120,0,57,0,1,0,0,6,6,0,1300,3470,1347,295,0,255,1,1,7,2,2,0,28,29,0,180,300,2,0,0,0,0,0,4,469,3.599999905,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0.338983059,0,1
1,110,1,1120,0,65,1,1,0,0,0,0,0,3748,1668,1206,167,0,71,2,1,3,2,1,0,22.29999924,22.29999924,0,360,160,2,0,0,1,0,0,2,91.6989975,2,0,1,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0.658682644,0,1
1,149,1,1120,0,58,0,1,0,0,0,0,0,4800,0,1464,165,0,50.09999847,1,1,22,2,1,0,30.5,32.20000076,1,360,165,1,1,0,0,0,0,999,49.40000153,3.099999905,0,1,1,0,1,1,0,1,0,0,1,0,1,0,0,1,0,0.903030276,0,0
1,450,1,1120,0,265,0,1,1,0,0,0,0,22108,0,5259,650,0,365,4,1,19,1,1,0,24,37,1,360,686,2,0,0,0,0,0,1,873.0999756,1.799999952,0,0,1,1,0,1,0,0,1,0,1,1,0,0,0,1,0,0.692307711,1,1
1,80,3,1120,1,43,0,1,0,0,0,0,0,3600,0,959.7999878,100,15,15.5,1,1,0,2,4,0,23,27,1,360,100,1,0,0,0,0,0,4,44.59999847,3.200000048,0,0,0,1,1,1,1,0,1,1,0,0,1,0,0,1,0,0.800000012,0,0
1,47,1,1120,0,36,0,1,0,0,0,1,0,1800,1213,486,67.5,0,5.15199995,1,1,15,2,2,0,19,32,1,360,58.5,1,1,0,0,0,0,4,-11.31000042,4.300000191,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0.696296275,0,1
1,48,3,1120,0,42,0,1,1,1,0,0,0,1888,1620,571.0999756,62.90000153,0,34,1,1,15,2,2,0,16,19,0,360,62.90000153,2,0,0,0,0,1,2,42.88299942,3.099999905,0,0,1,1,0,0,0,1,1,1,0,0,1,0,0,1,0,0.763116062,0,0
1,160,1,1120,0,119,0,1,1,2,0,0,1,7400,2550,1693,300,0,198,1,1,8,2,1,0,18.18000031,21.20000076,0,360,310,2,0,0,0,0,0,5,367,10.60000038,0,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0.533333361,0,1
1,75,1,1120,0,24,0,1,1,0,0,0,0,2400,0,815.2999878,100,0,56,1,1,2,2,1,0,32,32,0,360,125,2,0,0,0,0,0,2,56,3.200000048,0,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0.75,0,1
1,28,1,1120,0,25,1,1,0,4,0,0,0,2083,0,498,100,0,54,1,1,4,2,2,0,24,25,0,180,105,1,0,0,0,0,0,1,210,3.099999905,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0.280000001,0,1
1,187,1,1120,0,62,1,1,0,0,0,0,1,5142,0,1724,280,0,54.45000076,1,1,7,4,3,0,32,33,0,360,279,2,0,0,0,0,0,4,440.2399902,10.60000038,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0.66785717,0,1
1,180,1,1120,1,40,1,2,1,4,0,0,1,8675,0,1873,200.5,0,37,1,1,10,2,1,0,21.60000038,34.09999847,0,360,205.1999969,3,1,0,0,0,0,3,67.80000305,3.900000095,0,1,1,1,0,1,0,1,1,0,1,0,1,0,0,1,1,0.897755623,0,0
1,100,1,1120,1,120,0,1,1,1,0,0,0,3781,1200,2575,100,0,100,1,1,4,1,1,0,52,58,0,300,125,2,0,0,0,0,0,1,306.6799927,3.900000095,0,1,0,1,1,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0
1,101,1,1120,1,48,0,1,0,0,0,0,0,3909,0,1129,125,0,20,1,1,9,2,1,0,28.88999939,31.60000038,0,360,160,1,1,0,0,0,0,1,44,3.200000048,1,1,0,1,1,1,0,0,,0,1,0,1,0,0,1,0,0.808000028,0,1
1,132,1,1120,0,72,3,1,1,1,0,1,0,3293,2333,1262,165,0,45,4,0,25,2,5,1,22,36,0,180,166,2,0,0,1,0,0,8,49,10.60000038,0,1,1,1,1,1,0,0,1,0,1,0,1,0,0,0,0,0.800000012,1,1
1,160,1,1120,0,68,0,2,1,2,0,1,0,5661,0,1644,240,0,80,1,1,11,1,1,0,29,30,0,360,240,3,0,0,0,0,0,1,708,3.200000048,,1,1,1,0,1,0,0,1,0,1,1,0,0,0,1,1,0.666666687,0,1
1,134,1,1120,0,75,0,1,1,0,0,1,0,3941,2336,965.9000244,150,0,21,2,1,18,1,1,0,15.69999981,22,0,360,151,1,1,0,1,0,0,2,42,3.200000048,0,0,1,0,0,1,0,0,1,0,1,1,0,0,0,1,0,0.893333316,0,1
1,350,1,1120,0,259,0,1,1,2,1,1,1,21666,0,4335,737,0,1100,1,1,14,1,1,0,21,33,0,180,738,2,0,0,0,0,0,1,4939,3.599999905,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0.474898249,0,1
1,85,1,1120,0,60,3,1,1,2,0,0,0,3247,1840,1064,84,0,269.7000122,1,1,3,1,1,0,20.89999962,27.60000038,0,180,183,2,0,0,0,0,0,2,653.4000244,3.200000048,0,1,1,1,0,1,0,0,1,0,1,1,0,0,0,1,0,1.011904716,0,1
1,91,1,1120,0,63,0,1,1,0,0,1,0,2816,2492,1123,114,15,19,2,1,26,2,2,0,23.43000031,36.09999847,1,360,116,2,0,0,0,0,0,1,21,4.300000191,0,1,1,0,1,1,0,0,1,0,1,0,1,0,0,1,0,0.798245609,0,1
1,125,1,1120,0,51,9,1,0,0,0,0,0,3765,0,1130,195,0,80,2,1,15,1,1,0,30,36,0,360,195.3999939,2,0,0,0,0,0,1,388.7200012,3.200000048,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0.641025662,0,1
1,96,1,1120,1,64,1,1,1,0,0,0,1,4695,0,1233,120,0,10.39999962,1,1,11,1,3,0,22,37.09999847,0,360,137,2,0,0,0,0,0,3,-90.80000305,10.60000038,0,1,0,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0.800000012,0,1
1,88,1,1120,0,41,1,1,0,0,0,0,0,3410,0,997,110,0,37,2,1,10,2,1,0,27,30,0,360,119,1,0,0,0,0,0,1,79,3.200000048,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0.800000012,0,1
2,44,1,1120,0,68,0,1,1,1,0,0,0,5649,0,655,55,0,3,1,1,9,1,1,0,12,41,1,360,90,2,0,0,0,0,0,1,1009,3.599999905,0,0,1,1,1,1,0,0,1,0,1,1,0,0,0,1,0,0.800000012,0,1
1,100,1,1120,0,77,0,1,0,0,0,0,0,2791,3541,1000,126,0,38,0,1,5,1,1,0,16,17,0,360,130,2,0,0,0,0,0,3,-34,2,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0.793650806,0,1
1,56,1,1120,1,104,0,1,0,0,0,0,0,8666,0,785,75,0,38.43000031,1,1,12,2,1,0,9,21,0,360,75,1,0,0,0,0,0,1,64.4280014,10.60000038,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0.74666667,0,1
1,182,1,1120,1,98,3,2,1,2,0,0,0,3015,5280,1890,202,0,23.60000038,3,1,13,2,5,0,22.65999985,33.20000076,0,360,203,3,1,0,0,1,0,3,-14,3.900000095,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0.900990129,1,1
1,86,1,1120,0,51,0,1,1,0,1,1,0,2121,2167,884,115,0,31,2,1,2,2,2,0,20.60000038,28.79999924,1,360,115,2,0,0,0,0,0,3,21.73699951,3.200000048,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0.747826099,0,1
1,129,1,1120,0,90,0,1,1,3,0,0,0,4279,2060,1400,233,0,12,0,1,14,1,1,0,22.79999924,38.09999847,0,360,233,2,0,0,0,0,0,999,92,4.300000191,0,1,1,0,0,1,0,0,1,0,1,1,0,0,0,1,0,0.553648055,0,1
1,144,1,1120,0,72,3,1,1,0,0,0,0,5821,0,1580,156,0,36,1,1,20,2,2,0,28,37,0,360,158,2,1,0,0,0,0,1,80,3.200000048,,1,1,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0.923076928,0,1
1,105,1,1120,0,71,1,1,1,0,0,1,0,2013,3914,1114,132,0,8,0,1,11,2,1,0,18.79999924,39.29999924,0,360,137,2,0,0,0,0,0,999,-4,3.200000048,0,1,1,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0.795454562,0,1
1,120,3,1120,0,73,0,2,1,0,0,0,0,2645,3440,1251,133,0,5,2,0,20,2,6,1,21,49,0,360,133,3,0,0,1,0,0,1,20,3.200000048,,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0.902255654,0,1
2,137,1,1120,1,253,0,1,1,0,0,0,1,21117,0,1577,171,0,429,1,1,23,1,1,0,9,17,1,360,181,1,0,0,0,0,0,1,3124,4.300000191,0,0,1,1,1,1,0,0,1,0,1,1,0,0,0,1,0,0.801169574,0,1
1,160,1,1120,0,75,1,1,1,2,0,0,0,5580,631,1795,302,0,63,2,1,25,1,2,0,29,30,0,360,300,2,0,0,1,0,0,3,243,3.099999905,0,0,1,0,0,1,0,0,1,0,1,1,0,0,0,1,0,0.529801309,0,1
1,290,3,1120,0,117,0,1,1,0,0,0,0,5400,4380,3051,405,0,246,1,1,30,1,2,0,31.20000076,39.79999924,0,360,412,2,0,0,1,0,0,2,461,3.200000048,0,0,1,1,0,1,0,0,1,1,0,1,0,0,0,1,0,0.716049373,0,1
2,70,1,1120,1,30,0,2,0,0,0,0,1,2656,1257,806,90,20,0,2,1,15,1,1,0,21,36,1,300,130,3,0,0,0,0,1,5,1590,1.799999952,,0,1,1,1,1,0,0,1,0,1,1,0,0,0,1,1,0.777777791,0,1
1,144,1,1120,0,64,0,1,0,0,0,0,0,4000,2275,1242,185,0,56,4,1,24,2,1,0,22.60000038,33.79999924,1,360,180,2,0,0,1,0,0,1,121,3.200000048,0,1,1,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0.778378367,1,1
1,199,1,1120,1,94,0,3,0,0,0,1,0,7865,0,2333,246,0,206,1,1,9,2,6,0,29,33,0,360,250,3,0,0,0,0,0,4,32.09999847,3.599999905,,1,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0.808943093,0,1
1,148,3,1120,0,288,0,1,0,0,6,6,0,0,24000,1579,185,0,151,2,0,36,3,6,0,7,20,0,360,185,2,0,0,0,0,0,2,46,3.599999905,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0.800000012,0,1
1,237,1,1120,1,99,0,1,0,0,0,1,0,8333,0,2500,296,0,72,1,1,6,2,1,0,30,30,0,360,305,1,0,0,0,0,0,2,86,3.200000048,0,0,1,0,1,1,0,0,1,0,1,0,1,0,0,1,0,0.80067569,0,1
1,100,1,1120,1,43,0,1,1,0,0,0,0,1928,1644,1037,182,0,107,1,1,18,2,1,0,29,36,0,360,182,2,0,0,0,0,0,4,330,3.599999905,,0,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0.549450576,0,1
1,90,1,1120,0,53,3,1,0,1,0,0,0,2430,2773,1090,100,0,7,3,0,14,2,5,1,24,24,0,360,100,2,0,0,0,0,0,2,16,3.099999905,0,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0.899999976,1,1
1,120,1,1120,1,52,0,2,0,0,1,1,0,3086,0,515,150,0,57,0,1,3,2,1,0,16.70000076,34.70000076,1,360,167,3,0,0,0,0,0,999,441,3.200000048,1,1,0,0,1,1,1,0,0,0,1,0,1,0,0,1,1,0.800000012,0,0
1,100,1,1120,0,49,0,1,1,1,0,0,0,4050,0,1274,190,0,155,1,1,6,1,2,0,31,40,0,180,229,2,0,0,0,0,0,4,214.1000061,3.599999905,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0.526315808,0,1
1,53,1,1120,0,33,1,1,0,0,0,0,0,2622,0,693,92.5,0,60.70000076,1,1,4,1,6,0,26.39999962,35.59999847,0,360,92.5,1,0,0,0,0,0,3,75.40000153,2,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0.572972953,0,1
1,48,1,1120,0,27,1,1,0,1,0,0,0,2250,0,641,60,0,83,1,1,6,2,1,0,28,38,0,360,84,1,0,0,1,0,0,1,104,3.099999905,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,1,0,0.800000012,0,1
1,49,1,1120,0,45,0,1,1,0,0,0,0,3200,550,1255,49,0,18.25,1,1,4,1,2,0,33,43,0,240,140,2,0,0,0,0,0,1,23.54999924,3.900000095,0,1,1,0,1,0,0,0,1,0,1,1,0,0,0,1,0,1,0,1
1,138,1,1120,0,60,0,1,1,2,0,0,1,5250,0,1395,173,0,6,1,1,17,1,1,0,26,35,0,360,174,2,0,0,0,0,0,2,99,5.300000191,0,1,1,1,0,1,0,0,1,0,1,1,0,0,0,1,0,0.797687888,0,1
1,140,1,1120,0,67,0,1,1,2,0,0,0,4363,1250,1261,85,180,61.5,4,1,15,1,1,0,22,25,1,360,265,2,0,0,0,0,0,1,257.5,10.60000038,0,0,1,1,1,1,0,0,1,0,1,1,0,0,0,1,0,1.647058845,1,1
1,112,2,1120,0,51,0,1,0,0,0,0,0,4230,0,1181,140,0,52,2,1,9,2,1,0,28,35,0,360,140,2,0,0,0,0,0,1,95,1.799999952,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0.800000012,0,1
1,70,1,1120,1,25,1,1,0,0,0,0,0,2067,0,685,140,0,92.59999847,2,1,2,2,1,0,33,34,0,360,140,2,0,0,0,0,0,1,128.3000031,3.200000048,,0,1,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0.5,0,1
1,86,1,1120,0,36,0,1,1,1,0,0,0,3168,0,807,107,0,12,0,1,6,2,4,0,28,39,1,300,107,1,0,0,0,0,0,3,113,3.900000095,0,0,1,1,1,1,1,0,0,0,1,0,1,0,0,1,0,0.803738296,0,0
1,53,1,1120,0,48,0,1,1,0,0,1,0,2505,1518,846.5999756,71,0,29.15999985,1,1,3,2,1,0,21,29,0,360,100,1,0,0,1,0,0,2,37.34600067,3.900000095,0,0,1,1,1,1,0,1,1,0,1,0,1,0,0,1,0,0.746478856,0,0
1,140,1,1120,0,75,0,1,1,0,6,6,0,4107,2155,1666,214,0,133,1,1,13,1,1,0,27,27,1,300,215,1,0,0,0,0,0,5,247,3.599999905,0,0,1,1,0,1,0,0,1,0,1,1,0,0,0,1,0,0.65420562,0,1
1,275,2,1120,0,135,0,1,1,0,0,0,0,7500,3750,3087,306,0,48,0,1,10,2,1,0,27.39999962,36.5,1,360,320,2,1,0,1,0,0,999,0,3.200000048,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0.898692787,0,1
1,300,1,1120,0,115,0,1,1,3,0,0,0,8600,1000,3201,575,0,81,2,1,16,1,1,0,34,35,0,360,575,2,0,0,0,0,0,3,481,3.900000095,0,0,1,1,0,1,0,0,1,0,1,1,0,0,0,1,0,0.521739125,0,1
1,140,1,1120,0,77,3,1,1,1,0,0,0,3782,2667,1423,140,0,32,1,1,11,1,1,0,22,37,1,360,160,2,1,0,0,0,0,1,37,1.799999952,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,1
1,112,1,1120,0,49,1,1,1,2,0,0,0,3729,670,1048,117.5,0,17,1,1,6,2,6,1,28.37999916,37.29999924,0,360,117.5,2,1,0,1,0,0,3,56,3.900000095,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0.953191519,0,1
1,137,1,1120,1,122,3,1,1,0,0,0,0,4980,4847,1458,153,0,49,8,1,32,2,6,0,15,42,0,360,153,1,0,0,0,0,0,2,60,3.200000048,0,1,1,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0.895424843,1,0
1,57,3,1120,1,56,0,1,1,0,0,0,0,3772,833,679,85,0,1.5,1,0,6,3,6,0,15.10000038,36.70000076,0,360,73,2,0,0,0,0,0,3,7.099999905,3.900000095,1,1,0,1,1,1,1,0,1,1,0,0,0,1,0,0,0,0.670588255,0,0
1,230,1,1120,0,128,0,1,1,4,0,1,0,9233,1416,2266,290,0,111.1999969,1,1,29,1,1,0,21.29999924,21.70000076,0,360,360,2,0,0,0,0,0,2,295.75,3.200000048,0,1,1,1,0,1,0,0,1,0,1,1,0,0,0,1,0,0.793103456,0,1
1,125,1,1120,0,64,1,2,0,0,0,0,0,2942,2382,1468,225,0,449,2,1,4,2,1,0,27.57999992,37.29999924,0,180,240,3,0,0,0,0,0,3,934,3.099999905,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,1,0.555555582,0,1
1,75,1,1120,0,33,0,1,0,0,0,0,0,2478,0,902,210,0,58.49000168,0,1,7,1,2,0,33.09999847,33.70000076,0,360,213,2,0,0,0,0,0,1,185.8200073,3.900000095,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0.357142866,0,1
1,187,1,1120,0,157,9,1,1,0,0,0,0,6500,4333,2275,290,0,52,1,1,21,1,2,0,21,28,0,360,292.7000122,2,0,0,0,0,0,2,21.11000061,3.200000048,,1,1,1,0,1,0,0,1,0,1,1,0,0,0,1,0,0.644827604,0,1
1,134,2,1120,0,55,0,1,1,2,0,0,0,4616,0,1203,149,0,18.89999962,1,1,5,2,6,0,27.5,36.59999847,0,360,149,2,0,0,0,0,0,3,36.40000153,3.900000095,0,1,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0.899328887,0,1
1,83,1,1120,0,60,0,1,1,0,0,0,0,3879,1809,1041,128,0,10,0,1,21,2,2,0,18.29999924,26.60000038,0,360,124,2,0,0,0,0,0,999,116,5.300000191,0,1,1,1,1,1,0,0,1,0,1,0,1,0,0,1,0,0.6484375,0,1
1,26,1,1120,0,60,0,1,0,0,0,0,0,2600,2388,464.3999939,29,0,7,2,1,19,2,2,0,10,19,1,300,67,1,0,0,0,0,0,2,67,3.200000048,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0.896551728,0,1
1,248,1,1120,0,117,5,1,1,1,0,0,0,6812,2917,2435,280,0,74,1,1,39,2,5,0,25,37,0,360,280,2,1,0,1,0,0,2,119,3.099999905,0,1,1,1,1,1,0,0,1,0,1,0,1,0,0,0,0,0.885714293,0,1
1,192,1,1120,0,85,0,1,1,2,0,1,0,6250,820,2012,240,0,163.6999969,4,1,9,1,5,0,28,37,1,360,291.2000122,2,0,0,0,0,0,1,72.5,3.200000048,0,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0.800000012,1,1
1,108,1,1120,1,51,1,1,0,0,0,0,0,3926,0,1092,120,0,28.10000038,2,1,5,2,1,0,28,38,0,360,127.5,2,1,0,0,0,0,2,44.29999924,3.900000095,1,1,0,1,1,0,1,0,1,0,1,0,1,0,0,1,0,0.899999976,0,0
1,152,1,1120,0,59,1,1,0,0,1,1,0,3268,1683,1518,165,0,25,2,1,7,2,6,0,31,34,0,360,165,2,1,0,0,0,0,3,17,5.300000191,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0.921212137,0,1
1,286,3,1120,0,138,0,1,1,1,0,0,1,11500,0,2954,357,0,164,3,0,26,1,2,0,26,32,0,360,360,1,0,0,0,0,1,5,368,1.799999952,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0.80112046,1,1
1,158,1,1120,0,62,0,1,1,0,0,0,0,2783,2708,1434,175,0,47,2,1,17,1,1,0,28,28,1,360,175,2,0,0,0,0,0,2,-49,3.099999905,0,1,1,0,0,1,0,0,1,0,1,1,0,0,0,1,0,0.902857125,0,1
1,55,1,1120,0,48,0,1,0,1,0,0,0,3226,957,1011,250,0,270,2,1,0.100000001,2,1,0,24,27,0,360,250,2,0,0,0,1,0,1,269,10.60000038,0,1,1,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0.219999999,0,1
1,140,1,1120,0,52,1,1,1,0,0,0,0,2708,1536,1518,176,0,37,1,1,13,2,2,0,33,34,0,360,180,2,0,0,1,0,0,1,90,3.200000048,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0.795454562,0,1
1,101,1,1120,0,52,1,1,1,0,0,0,0,2740,1541,992,126.5,0,28.10000038,1,1,7,1,3,0,23.20000076,37,0,360,126.5,2,0,0,1,0,0,3,63.5,3.200000048,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,1,0,0.798418999,0,1
1,152,1,1120,1,126,3,4,0,0,0,1,0,10500,0,1617,199,0,51,2,1,23,1,6,0,15,36,0,360,200,3,0,0,0,0,0,1,93,1.799999952,1,1,1,0,1,1,0,0,1,0,1,1,0,0,0,0,1,0.763819098,0,1
1,124,1,1120,0,49,1,1,1,0,0,0,0,1987,1683,1246,134.8999939,0,13.27999973,1,1,7,2,2,0,33.59999847,36.90000153,1,360,135,2,0,0,1,0,0,2,34.81000137,2,0,1,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0.919199467,0,1
1,187,1,1120,0,132,5,1,1,2,0,0,0,10166,833,2264,250,0,91,1,1,36,2,6,0,21,32,0,180,233,2,0,0,0,0,0,1,373,1.799999952,0,1,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0.748000026,0,1
1,97,1,1120,0,43,0,1,1,2,0,1,0,2708,1167,950,135,0,49,1,1,3,2,1,0,28.20000076,36.59999847,0,360,135,2,0,0,0,0,0,1,110,4.300000191,0,0,1,0,1,1,0,0,1,0,1,0,1,0,0,1,0,0.718518496,0,1
1,96,1,1120,0,45,0,1,1,0,0,1,0,2132,1591,1026,120,0,35,2,1,13,2,1,0,28,34,0,360,120,2,0,0,0,0,0,4,55.79999924,1.799999952,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0.800000012,0,1
1,124,1,1120,0,54,6,1,0,0,0,0,0,3366,1145,1308,1329,0,30,1,1,4,2,1,0,29,34,0,360,131,2,1,0,0,0,0,1,47,3.200000048,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0.093303233,0,1
1,135,2,1120,0,70,0,1,1,0,0,0,0,3366,2200,1273,155,0,25,3,1,25,2,2,0,21.18000031,33.90000153,1,360,157,2,0,0,0,0,0,1,43,3.599999905,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0.870967746,1,1
1,180,1,1120,0,120,0,2,1,1,0,0,0,8080,2250,1991,225,0,267,2,1,40,1,1,0,19,26,1,360,230,3,0,0,0,0,0,1,60,5.300000191,0,1,1,1,0,1,0,0,1,0,1,1,0,0,0,1,1,0.800000012,0,1
1,144,1,1120,1,75,9,2,1,2,0,0,0,3357,2859,1497,160,0,36,1,1,14,1,1,0,22,35,0,360,163,3,1,0,0,0,0,1,208,3.200000048,0,0,0,1,1,0,1,0,1,0,1,1,0,0,0,1,1,0.899999976,0,0
1,287,1,1120,0,110,9,1,1,3,0,0,0,9303,0,2874,325,0,82,1,1,27,1,1,0,30.87999916,34.09999847,0,360,325,2,1,0,0,1,0,1,130,3.099999905,0,1,1,1,0,1,0,0,1,0,1,1,0,0,0,1,0,0.883076906,0,1
1,164,1,1120,1,110,8,1,0,0,1,1,1,9167,0,1890,204.3999939,0,434.6000061,0,1,5,2,1,0,20.90999985,38.40000153,0,360,205,1,0,0,0,0,0,999,661.5999756,3.599999905,0,0,0,1,1,1,0,0,1,0,1,0,1,0,0,1,0,0.802348375,0,1
1,145,1,1120,0,48,0,1,1,0,0,0,0,3328,2167,1372,185,0,72,1,1,17,1,5,0,25,30,1,360,188,2,0,0,0,0,0,2,278,10.60000038,0,0,1,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0.783783793,0,1
1,176,3,1120,1,38,0,3,0,0,0,0,0,3150,0,1951,195,0,54,1,0,6,2,1,0,61.90000153,70,0,360,195,3,1,0,0,0,0,3,79,3.900000095,1,1,0,0,1,1,0,0,1,1,0,0,1,0,0,1,1,0.902564108,0,1
1,450,1,1120,0,155,0,1,1,2,0,1,0,12918,0,4658,620,0,60,4,1,50,1,5,0,36,47,0,360,630,2,0,0,0,0,0,999,641,3.599999905,0,0,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0.725806475,1,1
1,120,1,1120,0,178,0,1,1,0,0,0,0,2500,3796,1350,129,0,8,2,1,4,2,1,0,20,25,1,360,129,2,0,0,0,1,0,999,12,4.300000191,0,1,1,0,1,1,0,0,1,0,1,0,1,0,0,1,0,0.930232584,0,1
